person,Year,disney_donations,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,disney_donations_lagMinus1,disney_donations_lagPlus1,sex_female,sex_male,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_R,data_use,MODELING_GROUP
140,2018,0.0,0.5,0.5,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.9268,TESTING
141,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1,0,0,0,0,0,0,1,1,0,0.4887,TRAINING
141,2016,0.0,0.6,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0.4887,TRAINING
141,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0.4887,TRAINING
141,2012,0.0,0.25,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,1,0,0,0,0,0,0,1,1,0,0.4887,TRAINING
142,2012,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,1,0,0.4859,TRAINING
142,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.4859,TRAINING
142,2016,0.0,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.4859,TRAINING
142,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.4859,TRAINING
143,2012,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,1,0,0,1,0,0,0,0,1,0,0.6331,TESTING
143,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.6331,TESTING
143,2016,0.0,0.8,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.6331,TESTING
143,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1,0,0,1,0,0,0,0,1,0,0.6331,TESTING
145,2018,1000.0,1.0,1.0,1.0,1.0,1.0,,2000.0,1,0,1,0,0,0,0,0,1,0,0.8571,TESTING
145,2016,2000.0,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,1000.0,3000.0,1,0,1,0,0,0,0,0,1,0,0.8571,TESTING
145,2014,3000.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,2000.0,2000.0,1,0,1,0,0,0,0,0,1,0,0.8571,TESTING
145,2012,2000.0,0.25,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.6666666666666666,3000.0,,1,0,1,0,0,0,0,0,1,0,0.8571,TESTING
146,2012,2000.0,0.75,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,2000.0,,0,1,0,0,1,0,0,0,1,0,0.8684,TESTING
146,2014,2000.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.5,0.0,2000.0,0,1,0,0,1,0,0,0,1,0,0.8684,TESTING
146,2016,0.0,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,5400.0,2000.0,0,1,0,0,1,0,0,0,1,0,0.8684,TESTING
146,2018,5400.0,1.0,1.0,1.0,1.0,0.6666666666666666,,0.0,0,1,0,0,1,0,0,0,1,0,0.8684,TESTING
149,2012,0.0,0.75,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,1,0,0,1,0,0,0,0,1,0,0.7208,TESTING
149,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.75,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.7208,TESTING
149,2016,0.0,0.8,0.42857142857142855,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.7208,TESTING
149,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1,0,0,1,0,0,0,0,1,0,0.7208,TESTING
150,2016,2000.0,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,500.0,6050.0,1,0,0,1,0,0,0,0,1,0,0.5276,TRAINING
150,2018,500.0,1.0,1.0,1.0,1.0,0.6666666666666666,,2000.0,1,0,0,1,0,0,0,0,1,0,0.5276,TRAINING
150,2012,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.3333333333333333,6050.0,,1,0,0,1,0,0,0,0,1,0,0.5276,TRAINING
150,2014,6050.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,2000.0,0.0,1,0,0,1,0,0,0,0,1,0,0.5276,TRAINING
152,2016,0.0,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.2062,TRAINING
152,2018,0.0,0.5,0.75,0.6666666666666666,1.0,0.6666666666666666,,0.0,1,0,0,1,0,0,0,0,1,0,0.2062,TRAINING
152,2012,0.0,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,1,0,0,1,0,0,0,0,1,0,0.2062,TRAINING
152,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.2062,TRAINING
154,2018,10000.0,1.0,1.0,1.0,1.0,1.0,,2500.0,0,1,0,1,0,0,0,0,1,0,0.0064,TRAINING
154,2016,2500.0,0.6,0.2857142857142857,0.5555555555555556,0.0,0.3333333333333333,10000.0,1000.0,0,1,0,1,0,0,0,0,1,0,0.0064,TRAINING
154,2012,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285714,1.0,1000.0,,0,1,0,1,0,0,0,0,1,0,0.0064,TRAINING
154,2014,1000.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,2500.0,0.0,0,1,0,1,0,0,0,0,1,0,0.0064,TRAINING
155,2012,0.0,0.25,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,1,0,0.8006,TESTING
155,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.8006,TESTING
155,2016,0.0,0.6,0.2857142857142857,0.4444444444444444,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.8006,TESTING
155,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.8006,TESTING
156,2012,2000.0,0.0,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.6666666666666666,500.0,,0,1,0,0,0,0,0,1,1,0,0.2568,TRAINING
156,2014,500.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,1250.0,2000.0,0,1,0,0,0,0,0,1,1,0,0.2568,TRAINING
156,2016,1250.0,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,2550.0,500.0,0,1,0,0,0,0,0,1,1,0,0.2568,TRAINING
156,2018,2550.0,1.0,1.0,1.0,1.0,0.6666666666666666,,1250.0,0,1,0,0,0,0,0,1,1,0,0.2568,TRAINING
158,2016,0.0,0.8,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0.5463,TRAINING
158,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1,0,0,0,0,0,0,1,1,0,0.5463,TRAINING
158,2012,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,1,0,0,0,0,0,0,1,1,0,0.5463,TRAINING
158,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0.5463,TRAINING
160,2012,0.0,0.25,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,1500.0,,1,0,0,0,0,0,0,1,1,0,0.2027,TRAINING
160,2014,1500.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.5,2500.0,0.0,1,0,0,0,0,0,0,1,1,0,0.2027,TRAINING
160,2016,2500.0,0.8,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,0.0,1500.0,1,0,0,0,0,0,0,1,1,0,0.2027,TRAINING
160,2018,0.0,1.0,1.0,1.0,1.0,1.0,,2500.0,1,0,0,0,0,0,0,1,1,0,0.2027,TRAINING
161,2012,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,0,1,0,0,0,0,1,0,0.2695,TRAINING
161,2014,0.0,0.3333333333333333,0.6,0.6666666666666666,0.4,0.25,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0.2695,TRAINING
161,2016,0.0,0.6,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0.2695,TRAINING
161,2018,0.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,0.0,0,1,0,1,0,0,0,0,1,0,0.2695,TRAINING
163,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.9687,TESTING
163,2012,1500.0,0.0,0.3333333333333333,0.0,0.5714285714285714,0.6666666666666666,5200.0,,0,1,0,0,0,0,0,1,1,0,0.9687,TESTING
163,2014,5200.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,1500.0,0,1,0,0,0,0,0,1,1,0,0.9687,TESTING
163,2016,0.0,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,5200.0,0,1,0,0,0,0,0,1,1,0,0.9687,TESTING
164,2018,0.0,1.0,1.0,1.0,1.0,1.0,,4200.0,0,1,1,0,0,0,0,0,1,0,0.5258,TRAINING
164,2016,4200.0,0.8,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0.5258,TRAINING
164,2012,0.0,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,1,0,0,0,0,0,1,0,0.5258,TRAINING
164,2014,0.0,0.6666666666666666,0.8,0.3333333333333333,0.6,0.5,4200.0,0.0,0,1,1,0,0,0,0,0,1,0,0.5258,TRAINING
165,2012,0.0,0.0,0.5,0.0,0.7142857142857143,0.6666666666666666,1000.0,,0,1,0,0,0,0,0,1,1,0,0.5618,TESTING
165,2014,1000.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.5618,TESTING
165,2016,0.0,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,1000.0,0,1,0,0,0,0,0,1,1,0,0.5618,TESTING
165,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.5618,TESTING
166,2012,450.0,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,2000.0,,1,0,0,0,0,0,0,1,1,0,0.6736,TESTING
166,2014,2000.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.5,2725.0,450.0,1,0,0,0,0,0,0,1,1,0,0.6736,TESTING
166,2016,2725.0,0.8,0.2857142857142857,0.4444444444444444,0.0,0.0,5272.0,2000.0,1,0,0,0,0,0,0,1,1,0,0.6736,TESTING
166,2018,5272.0,1.0,1.0,1.0,1.0,1.0,,2725.0,1,0,0,0,0,0,0,1,1,0,0.6736,TESTING
169,2018,0.0,1.0,1.0,1.0,1.0,1.0,,800.0,0,1,0,0,1,0,0,0,1,0,0.0391,TRAINING
169,2016,800.0,0.8,0.2857142857142857,0.5555555555555556,0.0,0.0,0.0,3300.0,0,1,0,0,1,0,0,0,1,0,0.0391,TRAINING
169,2014,3300.0,0.6666666666666666,0.8,0.3333333333333333,0.6,0.25,800.0,950.0,0,1,0,0,1,0,0,0,1,0,0.0391,TRAINING
169,2012,950.0,0.5,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,3300.0,,0,1,0,0,1,0,0,0,1,0,0.0391,TRAINING
170,2012,2500.0,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,1,0,0,0,0,0,1,0,0.5892,TESTING
170,2014,0.0,0.3333333333333333,0.6,0.0,0.2,0.0,0.0,2500.0,0,1,1,0,0,0,0,0,1,0,0.5892,TESTING
170,2016,0.0,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0.5892,TESTING
170,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,1,0,0,0,0,0,1,0,0.5892,TESTING
171,2012,1000.0,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,1,0,0.3561,TRAINING
171,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0.0,1000.0,0,1,0,0,0,0,0,1,1,0,0.3561,TRAINING
171,2016,0.0,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.3561,TRAINING
171,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.3561,TRAINING
172,2016,0.0,0.6,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0.6184,TESTING
172,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,1,0,0,0,1,0,0.6184,TESTING
172,2012,0.0,0.0,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,1,0,0,0,1,0,0.6184,TESTING
172,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0.6184,TESTING
173,2018,3005.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,3500.0,0,1,0,0,0,0,0,1,1,0,0.3099,TRAINING
173,2016,3500.0,0.8,0.5714285714285714,0.6666666666666666,0.25,0.3333333333333333,3005.0,4600.0,0,1,0,0,0,0,0,1,1,0,0.3099,TRAINING
173,2014,4600.0,0.6666666666666666,0.8,0.3333333333333333,0.6,0.75,3500.0,0.0,0,1,0,0,0,0,0,1,1,0,0.3099,TRAINING
173,2012,0.0,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,4600.0,,0,1,0,0,0,0,0,1,1,0,0.3099,TRAINING
176,2012,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0,0.0,,1,0,0,0,0,0,0,1,1,0,0.6278,TESTING
176,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0.6278,TESTING
176,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0.6278,TESTING
176,2018,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1,0,0,0,0,0,0,1,1,0,0.6278,TESTING
178,2012,0.0,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,500.0,,1,0,0,0,0,1,0,0,1,0,0.8392,TESTING
178,2014,500.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,31.0,0.0,1,0,0,0,0,1,0,0,1,0,0.8392,TESTING
178,2016,31.0,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,170.0,500.0,1,0,0,0,0,1,0,0,1,0,0.8392,TESTING
178,2018,170.0,1.0,0.5,0.6666666666666666,1.0,1.0,,31.0,1,0,0,0,0,1,0,0,1,0,0.8392,TESTING
182,2016,0.0,0.8,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,15.0,0.0,1,0,0,0,0,0,0,1,1,0,0.3104,TRAINING
182,2018,15.0,1.0,1.0,1.0,1.0,1.0,,0.0,1,0,0,0,0,0,0,1,1,0,0.3104,TRAINING
182,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.75,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0.3104,TRAINING
182,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,1,0,0,0,0,0,0,1,1,0,0.3104,TRAINING
183,2012,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,1,0,0.7215,TESTING
183,2014,0.0,0.3333333333333333,0.6,0.0,0.2,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.7215,TESTING
183,2016,0.0,0.6,0.42857142857142855,0.3333333333333333,0.25,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.7215,TESTING
183,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.7215,TESTING
186,2012,0.0,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,1000.0,,1,0,0,0,0,0,0,1,1,0,0.2454,TRAINING
186,2014,1000.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,1000.0,0.0,1,0,0,0,0,0,0,1,1,0,0.2454,TRAINING
186,2016,1000.0,0.8,0.42857142857142855,0.5555555555555556,0.0,0.3333333333333333,25.0,1000.0,1,0,0,0,0,0,0,1,1,0,0.2454,TRAINING
186,2018,25.0,1.0,1.0,1.0,1.0,1.0,,1000.0,1,0,0,0,0,0,0,1,1,0,0.2454,TRAINING
189,2018,0.0,1.0,0.75,1.0,1.0,1.0,,0.0,1,0,1,0,0,0,0,0,1,0,0.8996,TESTING
189,2016,0.0,0.8,0.14285714285714285,0.4444444444444444,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.8996,TESTING
189,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.8996,TESTING
189,2012,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,1,0,1,0,0,0,0,0,1,0,0.8996,TESTING
190,2012,250.0,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,0,1,0,0,0,0,1,0,0.2731,TRAINING
190,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,250.0,250.0,0,1,0,1,0,0,0,0,1,0,0.2731,TRAINING
190,2016,250.0,0.8,0.2857142857142857,0.2222222222222222,0.0,0.0,1000.0,0.0,0,1,0,1,0,0,0,0,1,0,0.2731,TRAINING
190,2018,1000.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,250.0,0,1,0,1,0,0,0,0,1,0,0.2731,TRAINING
191,2012,0.0,0.75,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,5200.0,,0,1,0,0,0,0,0,1,1,0,0.8154,TESTING
191,2014,5200.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.75,6400.0,0.0,0,1,0,0,0,0,0,1,1,0,0.8154,TESTING
191,2016,6400.0,0.6,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,5435.0,5200.0,0,1,0,0,0,0,0,1,1,0,0.8154,TESTING
191,2018,5435.0,1.0,1.0,1.0,1.0,1.0,,6400.0,0,1,0,0,0,0,0,1,1,0,0.8154,TESTING
192,2018,0.0,1.0,1.0,1.0,1.0,1.0,,2700.0,1,0,0,1,0,0,0,0,1,0,0.9762,TESTING
192,2016,2700.0,0.8,0.14285714285714285,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.9762,TESTING
192,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,2700.0,1000.0,1,0,0,1,0,0,0,0,1,0,0.9762,TESTING
192,2012,1000.0,0.25,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,1,0,0,1,0,0,0,0,1,0,0.9762,TESTING
195,2012,500.0,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,0,0,1,0,0,0,1,0,0.5056,TRAINING
195,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.25,0.0,500.0,0,1,0,0,1,0,0,0,1,0,0.5056,TRAINING
195,2016,0.0,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0.5056,TRAINING
195,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,1,0,0,0,1,0,0.5056,TRAINING
197,2012,0.0,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,1,0,0,0,0,1,0,0.811,TESTING
197,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.75,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0.811,TESTING
197,2016,0.0,0.6,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0.811,TESTING
197,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,1,0,0,0,0,1,0,0.811,TESTING
198,2016,0.0,0.6,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0.384,TRAINING
198,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,1,0,0,0,1,0,0.384,TRAINING
198,2012,0.0,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,1,0,0,0,1,0,0.384,TRAINING
198,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0.384,TRAINING
199,2014,0.0,0.3333333333333333,0.8,0.3333333333333333,0.6,0.5,1000.0,0.0,0,1,0,0,0,0,0,1,1,0,0.1028,TRAINING
199,2016,1000.0,0.8,0.2857142857142857,0.5555555555555556,0.0,0.3333333333333333,500.0,0.0,0,1,0,0,0,0,0,1,1,0,0.1028,TRAINING
199,2012,0.0,0.5,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,1,0,0.1028,TRAINING
199,2018,500.0,1.0,1.0,1.0,1.0,1.0,,1000.0,0,1,0,0,0,0,0,1,1,0,0.1028,TRAINING
201,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0.7385,TESTING
201,2016,0.0,0.6,0.42857142857142855,0.3333333333333333,0.25,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0.7385,TESTING
201,2014,0.0,0.3333333333333333,0.6,0.0,0.2,0.0,0.0,2500.0,0,1,0,0,0,0,0,1,1,0,0.7385,TESTING
201,2012,2500.0,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,1,0,0.7385,TESTING
202,2012,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,1,0,0,1,0,0,0,0,1,0,0.0502,TRAINING
202,2014,0.0,0.6666666666666666,0.8,0.3333333333333333,0.4,0.25,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.0502,TRAINING
202,2016,0.0,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.0502,TRAINING
202,2018,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1,0,0,1,0,0,0,0,1,0,0.0502,TRAINING
