person,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,sex_female,sex_male,Year_2012,Year_2014,Year_2016,Year_2018,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_R,MODELING_GROUP,Disney_Donations_Diff,Bloomberg_Donations_Diff,Citadel_Donations_Diff
137,0.0,0.5,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
137,0.0,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
137,0.0,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
137,0.0,0.6,0.0,0.6,0.5,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
138,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
138,0.0,0.8,0.3333333333333333,0.4,0.5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
138,0.0,0.42857142857142855,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
138,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
139,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
139,0.0,0.8,0.3333333333333333,0.4,0.25,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
139,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,50.0,50.0
139,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
140,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,TRAINING,,,
140,0.0,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
140,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
140,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
142,0.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.6666666666666666,1,0,1,0,0,0,1,0,0,0,0,0,1,0,TESTING,1000.0,0.0,0.0
142,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,1,0,0,0,0,0,1,0,TESTING,-1000.0,0.0,0.0
142,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,TESTING,-1000.0,0.0,0.0
142,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,TESTING,,,
143,0.0,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,TESTING,0.0,0.0,0.0
143,0.0,0.8,0.3333333333333333,0.6,0.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,TESTING,-2000.0,0.0,0.0
143,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,TESTING,5400.0,0.0,0.0
143,0.0,1.0,1.0,1.0,0.6666666666666666,0,1,0,0,0,1,0,0,1,0,0,0,1,0,TESTING,,,
146,0.0,0.42857142857142855,0.5555555555555556,0.0,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,0,TESTING,0.0,0.0,0.0
146,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,TESTING,,,
146,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,0,1,0,TESTING,0.0,0.0,0.0
146,0.0,0.8,0.3333333333333333,0.6,0.75,1,0,0,1,0,0,0,1,0,0,0,0,1,0,TESTING,0.0,0.0,0.0
147,0.0,1.0,1.0,1.0,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,1,0,TESTING,,,
147,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,TESTING,-1500.0,0.0,0.0
147,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0,TESTING,-4050.0,0.0,0.0
147,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.3333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,0,TESTING,6050.0,0.0,0.0
149,0.0,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
149,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
149,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
149,0.0,0.75,0.6666666666666666,1.0,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,1,0,TRAINING,,,
151,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,TRAINING,1000.0,0.0,0.0
151,0.0,0.8,0.3333333333333333,0.4,0.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,TRAINING,1500.0,0.0,0.0
151,0.0,0.2857142857142857,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,1,0,0,1,0,0,0,0,1,0,TRAINING,7500.0,0.0,0.0
151,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,TRAINING,,,
152,0.0,0.8,0.3333333333333333,0.4,0.5,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
152,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
152,0.0,0.2857142857142857,0.4444444444444444,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
152,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
153,0.0,1.0,1.0,1.0,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
153,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,1300.0,0.0,0.0
153,0.0,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,-1500.0,-500.0,-500.0
153,0.0,0.8,0.3333333333333333,0.4,0.25,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,750.0,0.0,0.0
155,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
155,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
155,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
155,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
157,0.0,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,-2500.0,0.0,0.0
157,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
157,0.0,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,1500.0,0.0,0.0
157,0.0,0.8,0.3333333333333333,0.6,0.5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,1000.0,0.0,0.0
158,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,1,0,0,0,1,0,1,0,0,0,0,1,0,TRAINING,,,
158,0.0,0.42857142857142855,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
158,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
158,0.0,0.6,0.6666666666666666,0.4,0.25,0,1,0,1,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
160,0.0,0.3333333333333333,0.0,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,3700.0,0.0,0.0
160,0.0,0.8,0.3333333333333333,0.4,0.25,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,-5200.0,0.0,0.0
160,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
160,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
161,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,TESTING,,,
161,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,1,0,TESTING,0.0,0.0,0.0
161,0.0,0.8,0.3333333333333333,0.6,0.5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,TESTING,4200.0,0.0,0.0
161,0.0,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,1,0,1,0,0,0,0,0,1,0,TESTING,-4200.0,1000.0,1000.0
162,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
162,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,-45.0,-45.0
162,0.0,0.8,0.3333333333333333,0.4,0.25,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,-1000.0,50.0,50.0
162,0.0,0.5,0.0,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,1000.0,0.0,0.0
163,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
163,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,1550.0,0.0,0.0
163,0.0,0.8,0.3333333333333333,0.6,0.5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,725.0,0.0,0.0
163,0.0,0.2857142857142857,0.4444444444444444,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,2547.0,396.0,396.0
166,0.0,0.8,0.3333333333333333,0.6,0.25,0,1,0,1,0,0,0,0,1,0,0,0,1,0,TESTING,-2500.0,0.0,0.0
166,0.0,0.2857142857142857,0.5555555555555556,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,TESTING,-800.0,0.0,0.0
166,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,TESTING,2350.0,0.0,0.0
166,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,TESTING,,,
167,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,TRAINING,,,
167,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
167,0.0,0.6,0.0,0.2,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
167,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,1,0,TRAINING,-2500.0,0.0,0.0
168,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,-1000.0,0.0,0.0
168,0.0,0.8,0.3333333333333333,0.4,0.5,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
168,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
168,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
169,0.0,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,TRAINING,0.0,0.0,0.0
169,0.0,0.8,0.3333333333333333,0.4,0.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,TRAINING,0.0,0.0,0.0
169,0.0,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,TRAINING,0.0,0.0,0.0
169,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,TRAINING,,,
170,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
170,0.0,0.5714285714285714,0.6666666666666666,0.25,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,-495.0,0.0,0.0
170,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,-1100.0,0.0,0.0
170,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,4600.0,0.0,0.0
173,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
173,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
173,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
175,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,1,0,TESTING,500.0,0.0,0.0
175,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,0,0,1,0,0,1,0,TESTING,-469.0,0.0,0.0
175,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,TESTING,139.0,0.0,0.0
175,0.0,0.5,0.6666666666666666,1.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,TESTING,,,
179,0.0,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,15.0,404.0,404.0
179,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
179,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
179,0.0,0.8,0.3333333333333333,0.6,0.75,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
180,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
180,0.0,0.6,0.0,0.2,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
180,0.0,0.42857142857142855,0.3333333333333333,0.25,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
180,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
183,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,1000.0,1000.0,1000.0
183,0.0,0.8,0.3333333333333333,0.4,0.5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,-1000.0,-1000.0
183,0.0,0.42857142857142855,0.5555555555555556,0.0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,-975.0,396.0,396.0
183,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
186,0.0,0.14285714285714285,0.4444444444444444,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
186,0.0,0.75,1.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,TRAINING,,,
186,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,1,0,0,0,1,0,0,0,0,0,1,0,TRAINING,0.0,-500.0,-500.0
186,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,1,0,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
187,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,0,0,1,0,TESTING,-250.0,-2000.0,-2000.0
187,0.0,0.8,0.3333333333333333,0.4,0.25,0,1,0,1,0,0,0,1,0,0,0,0,1,0,TESTING,250.0,0.0,0.0
187,0.0,0.2857142857142857,0.2222222222222222,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,TESTING,750.0,0.0,0.0
187,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,1,0,0,0,1,0,1,0,0,0,0,1,0,TESTING,,,
188,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,5200.0,1250.0,1250.0
188,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,1200.0,19600.0,19600.0
188,0.0,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,-965.0,-5100.0,-5100.0
188,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
189,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,TESTING,,,
189,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,0,1,0,TESTING,-1000.0,0.0,0.0
189,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0,TESTING,2700.0,0.0,0.0
189,0.0,0.14285714285714285,0.6666666666666666,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,TESTING,-2700.0,0.0,0.0
192,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,TESTING,0.0,0.0,0.0
192,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,TESTING,,,
192,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,TESTING,-500.0,0.0,0.0
192,0.0,0.8,0.3333333333333333,0.6,0.25,0,1,0,1,0,0,0,0,1,0,0,0,1,0,TESTING,0.0,0.0,0.0
194,0.0,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,1,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
194,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,TRAINING,,,
194,0.0,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
194,0.0,0.8,0.3333333333333333,0.4,0.75,0,1,0,1,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
195,0.0,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,TESTING,0.0,0.0,0.0
195,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,TESTING,,,
195,0.0,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,TESTING,0.0,0.0,0.0
195,0.0,0.8,0.3333333333333333,0.4,0.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,TESTING,0.0,0.0,0.0
196,0.0,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
196,0.0,0.8,0.3333333333333333,0.6,0.5,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,1000.0,0.0,0.0
196,0.0,0.2857142857142857,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,-500.0,0.0,0.0
196,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
198,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,-2500.0,0.0,0.0
198,0.0,0.6,0.0,0.2,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
