person,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,sex_female,sex_male,Year_2012,Year_2014,Year_2016,Year_2018,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_R,MODELING_GROUP,Disney_Donations_Diff,Bloomberg_Donations_Diff,Citadel_Donations_Diff
300,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
302,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
302,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
302,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
302,0.0,0.8,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
304,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
304,0.0,0.6,0.0,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
304,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
304,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
305,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,-500.0,0.0,0.0
305,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
305,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
305,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
306,0.0,0.25,0.0,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
306,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
306,0.0,0.8,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,-1000.0,0.0,0.0
306,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,500.0,0.0,0.0
310,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,-500.0,0.0,0.0
310,0.0,0.8,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,1000.0,0.0,0.0
310,0.0,0.7142857142857143,0.5555555555555556,0.75,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,450.0,1000.0,1000.0
310,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
315,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,-250.0,0.0,0.0
315,0.0,0.8,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,1000.0,0.0,0.0
315,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,-1500.0,0.0,0.0
315,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
317,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
317,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
317,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
317,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
320,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
320,0.0,0.8571428571428571,0.7777777777777778,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
320,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
320,0.0,1.0,1.0,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
322,0.0,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
322,0.0,0.2,0.3333333333333333,0.4,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
322,0.0,0.8571428571428571,0.7777777777777778,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,50.0,0.0,0.0
322,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
323,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,-500.0,0.0,0.0
323,0.0,0.8,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,2500.0,0.0,0.0
323,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,-1500.0,0.0,0.0
323,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
325,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
325,0.0,0.8571428571428571,0.8888888888888888,0.75,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
325,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,-1000.0,0.0,0.0
325,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
329,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
329,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
329,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
329,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
330,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
330,0.0,0.8,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,500.0,0.0,0.0
330,0.0,0.8571428571428571,0.7777777777777778,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,-500.0,0.0,0.0
330,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
332,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,2000.0,0.0,0.0
332,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
332,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
332,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
333,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
333,0.0,0.8,0.3333333333333333,0.6,0.75,1,0,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
333,0.0,0.8571428571428571,0.7777777777777778,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
333,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
334,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
334,0.0,0.6,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
334,0.0,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
334,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
335,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
335,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
335,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
335,0.0,0.7142857142857143,0.8888888888888888,0.75,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
336,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
336,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
336,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
336,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
339,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,-1000.0,0.0,0.0
339,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
339,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
339,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
341,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
341,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
341,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
341,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
345,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,-750.0,0.0,0.0
345,0.0,0.6,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,-9250.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,-1000.0,0.0,0.0
345,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
347,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
347,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
347,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
347,0.0,1.0,0.6666666666666666,0.6,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
348,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
348,0.0,0.6,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
348,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
348,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
350,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
350,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
350,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,-1000.0,0.0,0.0
350,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
353,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
353,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
353,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
353,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
360,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
360,0.0,0.6,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
360,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
360,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
361,0.0,0.5,0.3333333333333333,0.5714285714285714,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
361,0.0,0.2,0.3333333333333333,0.4,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
361,0.0,0.5714285714285714,0.6666666666666666,0.75,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
361,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
363,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
363,0.0,0.5714285714285714,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
363,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
363,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
364,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
364,0.0,1.0,0.6666666666666666,0.8,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
364,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
364,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
372,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,500.0,0.0,0.0
372,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,1500.0,0.0,0.0
372,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
372,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
373,0.0,0.7142857142857143,0.7777777777777778,1.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
373,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
373,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
373,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
375,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
375,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
375,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
375,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
377,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,500.0,0.0,0.0
377,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,-500.0,0.0,0.0
377,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,2000.0,0.0,0.0
377,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
379,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,-2000.0,0.0,0.0
379,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,750.0,0.0,0.0
379,0.0,0.8571428571428571,0.7777777777777778,0.75,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,-250.0,0.0,0.0
379,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
381,0.0,0.8571428571428571,0.8888888888888888,1.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
381,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
381,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
381,0.0,0.4,0.0,0.6,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
386,0.0,0.6666666666666666,0.3333333333333333,0.5714285714285714,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
386,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
